O*NET-SOC Code,Element Name,Scale ID,Data Value,OCC_CODE,LV
43-3061.00,Writing,IM,3.62,43-3061,3.25
43-3061.00,Complex Problem Solving,IM,3.5,43-3061,3.12
43-3061.00,Judgment and Decision Making,IM,3.5,43-3061,3.12
43-3061.00,Active Learning,IM,3.25,43-3061,3.62
43-3071.00,Active Listening,IM,3.5,43-3071,3.62
43-3071.00,Speaking,IM,3.25,43-3071,3
43-3071.00,Critical Thinking,IM,3.12,43-3071,3.25
43-3071.00,Monitoring,IM,3.12,43-3071,3.12
43-3071.00,Reading Comprehension,IM,3.12,43-3071,3.25
43-3071.00,Service Orientation,IM,3.12,43-3071,3
43-3071.00,Social Perceptiveness,IM,3.12,43-3071,3
43-3071.00,Mathematics,IM,3,43-3071,2.75
43-3071.00,Time Management,IM,3,43-3071,2.88
43-3071.00,Writing,IM,3,43-3071,3
43-4011.00,Active Listening,IM,3.88,43-4011,3.88
43-4011.00,Speaking,IM,3.88,43-4011,3.62
43-4011.00,Reading Comprehension,IM,3.75,43-4011,3.75
43-4011.00,Time Management,IM,3.5,43-4011,3.12
43-4011.00,Critical Thinking,IM,3.38,43-4011,3.62
43-4011.00,Monitoring,IM,3.12,43-4011,3
43-4011.00,Writing,IM,3.12,43-4011,3.5
43-4011.00,Active Learning,IM,3,43-4011,3
43-4011.00,Judgment and Decision Making,IM,3,43-4011,2.88
43-4011.00,Mathematics,IM,3,43-4011,3.5
43-4021.00,Writing,IM,4,43-4021,4.12
43-4021.00,Active Listening,IM,3.75,43-4021,3.88
43-4021.00,Reading Comprehension,IM,3.75,43-4021,4
43-4021.00,Speaking,IM,3.5,43-4021,3.5
43-4021.00,Critical Thinking,IM,3.38,43-4021,3.75
43-4021.00,Judgment and Decision Making,IM,3.25,43-4021,3
43-4021.00,Social Perceptiveness,IM,3.12,43-4021,2.88
43-4021.00,Service Orientation,IM,3,43-4021,3
43-4021.00,Time Management,IM,3,43-4021,2.88
43-4021.00,Complex Problem Solving,IM,2.88,43-4021,2.75
43-4031.00,Active Listening,IM,3.62,43-4031,3.62
43-4031.00,Speaking,IM,3.62,43-4031,3.62
43-4031.00,Reading Comprehension,IM,3.38,43-4031,3.62
43-4031.00,Writing,IM,3.38,43-4031,3.5
43-4031.00,Critical Thinking,IM,3.25,43-4031,3.38
43-4031.00,Social Perceptiveness,IM,3.25,43-4031,2.75
43-4031.00,Service Orientation,IM,3.12,43-4031,3
43-4031.00,Time Management,IM,3.12,43-4031,3
43-4031.00,Coordination,IM,3,43-4031,3
43-4031.00,Judgment and Decision Making,IM,3,43-4031,2.62
43-4041.00,Active Listening,IM,3.62,43-4041,3.62
43-4041.00,Reading Comprehension,IM,3.62,43-4041,3.5
43-4041.00,Speaking,IM,3.62,43-4041,3.5
43-4041.00,Critical Thinking,IM,3.25,43-4041,3.38
43-4041.00,Social Perceptiveness,IM,3.12,43-4041,3
43-4041.00,Time Management,IM,3.12,43-4041,2.75
43-4041.00,Writing,IM,3.12,43-4041,3.12
43-4041.00,Coordination,IM,3,43-4041,2.75
43-4041.00,Judgment and Decision Making,IM,3,43-4041,3.25
43-4041.00,Monitoring,IM,3,43-4041,3
43-4051.00,Active Listening,IM,4,43-4051,4
43-4051.00,Service Orientation,IM,4,43-4051,3.62
43-4051.00,Speaking,IM,3.88,43-4051,3.75
43-4051.00,Reading Comprehension,IM,3.38,43-4051,3.12
43-4051.00,Critical Thinking,IM,3.25,43-4051,3.5
43-4051.00,Complex Problem Solving,IM,3.12,43-4051,3
43-4051.00,Time Management,IM,3.12,43-4051,3
43-4051.00,Monitoring,IM,3,43-4051,3
43-4051.00,Negotiation,IM,3,43-4051,3
43-4051.00,Persuasion,IM,3,43-4051,3
43-4061.00,Speaking,IM,4.25,43-4061,4.25
43-4061.00,Active Listening,IM,4,43-4061,4.12
43-4061.00,Reading Comprehension,IM,3.88,43-4061,4
43-4061.00,Social Perceptiveness,IM,3.75,43-4061,3.88
43-4061.00,Writing,IM,3.75,43-4061,3.88
43-4061.00,Service Orientation,IM,3.62,43-4061,3.62
43-4061.00,Critical Thinking,IM,3.5,43-4061,3.62
43-4061.00,Judgment and Decision Making,IM,3.25,43-4061,3.25
43-4061.00,Active Learning,IM,3.12,43-4061,3.25
43-4061.00,Complex Problem Solving,IM,3.12,43-4061,3
43-4071.00,Reading Comprehension,IM,3.75,43-4071,3
43-4071.00,Active Listening,IM,3.12,43-4071,3
43-4071.00,Critical Thinking,IM,3,43-4071,3
43-4071.00,Monitoring,IM,3,43-4071,2.25
43-4071.00,Service Orientation,IM,3,43-4071,2.38
43-4071.00,Social Perceptiveness,IM,3,43-4071,2.25
43-4071.00,Speaking,IM,3,43-4071,3
43-4071.00,Time Management,IM,3,43-4071,2.75
43-4071.00,Writing,IM,3,43-4071,3
43-4071.00,Active Learning,IM,2.75,43-4071,2.25
43-4081.00,Social Perceptiveness,IM,3.75,43-4081,3.25
43-4081.00,Speaking,IM,3.75,43-4081,3
43-4081.00,Service Orientation,IM,3.62,43-4081,3.62
43-4081.00,Active Listening,IM,3.38,43-4081,3.25
43-4081.00,Coordination,IM,3.12,43-4081,3.12
43-4081.00,Complex Problem Solving,IM,3,43-4081,2.75
43-4081.00,Judgment and Decision Making,IM,3,43-4081,2.88
43-4081.00,Management of Personnel Resources,IM,3,43-4081,3
43-4081.00,Monitoring,IM,3,43-4081,3
43-4081.00,Reading Comprehension,IM,3,43-4081,3.5
43-4111.00,Active Listening,IM,4,43-4111,4
43-4111.00,Speaking,IM,3.88,43-4111,4
43-4111.00,Reading Comprehension,IM,3.5,43-4111,3.62
43-4111.00,Social Perceptiveness,IM,3.38,43-4111,3.25
43-4111.00,Critical Thinking,IM,3.25,43-4111,3.25
43-4111.00,Service Orientation,IM,3.25,43-4111,3.25
43-4111.00,Time Management,IM,3.25,43-4111,3.25
43-4111.00,Writing,IM,3.25,43-4111,3.38
43-4111.00,Complex Problem Solving,IM,3.12,43-4111,3.12
43-4111.00,Coordination,IM,3,43-4111,3
43-4121.00,Service Orientation,IM,3.38,43-4121,3
43-4121.00,Active Listening,IM,3.25,43-4121,3
43-4121.00,Reading Comprehension,IM,3.25,43-4121,3.25
43-4121.00,Coordination,IM,3,43-4121,2.88
43-4121.00,Critical Thinking,IM,3,43-4121,2.88
43-4121.00,Speaking,IM,3,43-4121,3
43-4121.00,Writing,IM,3,43-4121,3
43-4121.00,Complex Problem Solving,IM,2.88,43-4121,2.12
43-4121.00,Monitoring,IM,2.88,43-4121,2.75
43-4121.00,Social Perceptiveness,IM,2.88,43-4121,2.75
43-4131.00,Active Listening,IM,4.12,43-4131,4
43-4131.00,Speaking,IM,4,43-4131,4
43-4131.00,Reading Comprehension,IM,3.88,43-4131,4
43-4131.00,Critical Thinking,IM,3.75,43-4131,4
43-4131.00,Writing,IM,3.62,43-4131,3.88
43-4131.00,Complex Problem Solving,IM,3.5,43-4131,3
43-4131.00,Active Learning,IM,3.38,43-4131,3.5
43-4131.00,Judgment and Decision Making,IM,3.38,43-4131,3.75
43-4131.00,Social Perceptiveness,IM,3.38,43-4131,3.12
43-4131.00,Time Management,IM,3.25,43-4131,3.12
43-4141.00,Active Listening,IM,4,43-4141,4
43-4141.00,Speaking,IM,4,43-4141,3.88
43-4141.00,Reading Comprehension,IM,3.5,43-4141,3.62
43-4141.00,Service Orientation,IM,3.38,43-4141,3.38
43-4141.00,Social Perceptiveness,IM,3.25,43-4141,3
43-4141.00,Coordination,IM,3.12,43-4141,2.88
43-4141.00,Critical Thinking,IM,3.12,43-4141,3.5
43-4141.00,Monitoring,IM,3.12,43-4141,3
43-4141.00,Judgment and Decision Making,IM,3,43-4141,3
43-4141.00,Persuasion,IM,3,43-4141,2.88
43-4151.00,Active Listening,IM,4,43-4151,3.62
43-4151.00,Speaking,IM,3.88,43-4151,3.5
43-4151.00,Reading Comprehension,IM,3.5,43-4151,3.5
43-4151.00,Service Orientation,IM,3.5,43-4151,3.25
43-4151.00,Critical Thinking,IM,3.12,43-4151,3.5
43-4151.00,Judgment and Decision Making,IM,3.12,43-4151,2.75
43-4151.00,Monitoring,IM,3.12,43-4151,3
43-4151.00,Writing,IM,3.12,43-4151,3
43-4151.00,Active Learning,IM,3,43-4151,3
43-4151.00,Coordination,IM,3,43-4151,3
43-4161.00,Active Listening,IM,4,43-4161,4
43-4161.00,Reading Comprehension,IM,4,43-4161,4
43-4161.00,Speaking,IM,3.75,43-4161,3.75
43-4161.00,Writing,IM,3.5,43-4161,3.62
43-4161.00,Critical Thinking,IM,3.38,43-4161,3.62
43-4161.00,Monitoring,IM,3.38,43-4161,3.5
43-4161.00,Social Perceptiveness,IM,3.38,43-4161,3.38
43-4161.00,Time Management,IM,3.12,43-4161,2.88
43-4161.00,Active Learning,IM,3,43-4161,3.12
43-4161.00,Complex Problem Solving,IM,3,43-4161,2.75
43-4171.00,Speaking,IM,3.88,43-4171,3
43-4171.00,Active Listening,IM,3.75,43-4171,3.12
43-4171.00,Service Orientation,IM,3.62,43-4171,3.25
43-4171.00,Critical Thinking,IM,3.12,43-4171,3
43-4171.00,Reading Comprehension,IM,3.12,43-4171,3.12
43-4171.00,Social Perceptiveness,IM,3.12,43-4171,2.88
43-4171.00,Coordination,IM,3,43-4171,2.88
43-4171.00,Writing,IM,3,43-4171,3
43-4171.00,Monitoring,IM,2.88,43-4171,2.75
43-4171.00,Time Management,IM,2.88,43-4171,2.62
43-4181.00,Active Listening,IM,4,43-4181,4
43-4181.00,Service Orientation,IM,4,43-4181,3.75
43-4181.00,Speaking,IM,4,43-4181,3.25
43-4181.00,Social Perceptiveness,IM,3.62,43-4181,3.12
43-4181.00,Reading Comprehension,IM,3.5,43-4181,3.12
43-4181.00,Critical Thinking,IM,3.38,43-4181,3.62
43-4181.00,Persuasion,IM,3.25,43-4181,3
43-4181.00,Coordination,IM,3.12,43-4181,3
43-4181.00,Judgment and Decision Making,IM,3.12,43-4181,3
43-4181.00,Time Management,IM,3.12,43-4181,3
43-5011.00,Speaking,IM,3.62,43-5011,3
43-5011.00,Active Listening,IM,3.5,43-5011,3
43-5011.00,Critical Thinking,IM,3.25,43-5011,3.62
43-5011.00,Reading Comprehension,IM,3.25,43-5011,3.12
43-5011.00,Negotiation,IM,3.12,43-5011,3.12
43-5011.00,Time Management,IM,3.12,43-5011,3
43-5011.00,Complex Problem Solving,IM,3,43-5011,2.88
43-5011.00,Coordination,IM,3,43-5011,3
43-5011.00,Monitoring,IM,3,43-5011,3.12
43-5011.00,Service Orientation,IM,3,43-5011,3
43-5011.01,Coordination,IM,3.75,43-5011,3.38
43-5011.01,Reading Comprehension,IM,3.75,43-5011,3.25
43-5011.01,Monitoring,IM,3.5,43-5011,3.12
43-5011.01,Active Listening,IM,3.38,43-5011,3.38
43-5011.01,Critical Thinking,IM,3.38,43-5011,3.38
43-5011.01,Negotiation,IM,3.25,43-5011,3.38
43-5011.01,Service Orientation,IM,3.25,43-5011,3.12
43-5011.01,Social Perceptiveness,IM,3.25,43-5011,3.25
43-5011.01,Speaking,IM,3.25,43-5011,3.25
43-5011.01,Time Management,IM,3.25,43-5011,3.12
43-5021.00,Active Listening,IM,3.25,43-5021,2.88
43-5021.00,Speaking,IM,3.25,43-5021,2.62
43-5021.00,Time Management,IM,3.25,43-5021,2.75
43-5021.00,Critical Thinking,IM,3,43-5021,2.62
43-5021.00,Reading Comprehension,IM,3,43-5021,2.88
43-5021.00,Service Orientation,IM,3,43-5021,2.62
43-5021.00,Writing,IM,3,43-5021,2.75
43-5021.00,Judgment and Decision Making,IM,2.88,43-5021,2
43-5021.00,Coordination,IM,2.75,43-5021,2.38
43-5021.00,Monitoring,IM,2.75,43-5021,2.12
43-5031.00,Active Listening,IM,4.38,43-5031,4
43-5031.00,Speaking,IM,4.12,43-5031,4
43-5031.00,Social Perceptiveness,IM,3.88,43-5031,4
43-5031.00,Coordination,IM,3.75,43-5031,3.75
43-5031.00,Critical Thinking,IM,3.75,43-5031,3.88
43-5031.00,Service Orientation,IM,3.75,43-5031,3.38
43-5031.00,Reading Comprehension,IM,3.62,43-5031,3.75
43-5031.00,Judgment and Decision Making,IM,3.38,43-5031,3.12
43-5031.00,Complex Problem Solving,IM,3.25,43-5031,3.12
43-5031.00,Active Learning,IM,3.12,43-5031,3
43-5032.00,Active Listening,IM,4,43-5032,3.88
43-5032.00,Speaking,IM,4,43-5032,3.88
43-5032.00,Coordination,IM,3.88,43-5032,3.62
43-5032.00,Monitoring,IM,3.88,43-5032,3.25
43-5032.00,Reading Comprehension,IM,3.75,43-5032,3.25
43-5032.00,Time Management,IM,3.75,43-5032,3.12
43-5032.00,Complex Problem Solving,IM,3.12,43-5032,3
43-5032.00,Critical Thinking,IM,3.12,43-5032,3.75
43-5032.00,Judgment and Decision Making,IM,3.12,43-5032,2.88
43-5032.00,Service Orientation,IM,3.12,43-5032,2.88
43-5041.00,Active Listening,IM,3,43-5041,3
43-5041.00,Critical Thinking,IM,3,43-5041,2.75
43-5041.00,Reading Comprehension,IM,3,43-5041,2.88
43-5041.00,Service Orientation,IM,3,43-5041,2.75
43-5041.00,Speaking,IM,3,43-5041,3
43-5041.00,Time Management,IM,3,43-5041,2.62
43-5041.00,Complex Problem Solving,IM,2.88,43-5041,2.62
43-5041.00,Monitoring,IM,2.88,43-5041,2.88
43-5041.00,Operation and Control,IM,2.88,43-5041,2.38
43-5041.00,Operations Monitoring,IM,2.88,43-5041,2.38
43-5051.00,Active Listening,IM,3.38,43-5051,3.12
43-5051.00,Speaking,IM,3.25,43-5051,3
43-5051.00,Reading Comprehension,IM,3.12,43-5051,3.12
43-5051.00,Service Orientation,IM,3.12,43-5051,3
43-5051.00,Critical Thinking,IM,3,43-5051,3.25
43-5051.00,Monitoring,IM,3,43-5051,2.5
43-5051.00,Social Perceptiveness,IM,3,43-5051,2.38
43-5051.00,Time Management,IM,3,43-5051,2.62
43-5051.00,Judgment and Decision Making,IM,2.88,43-5051,2.12
43-5051.00,Writing,IM,2.88,43-5051,3
43-5052.00,Active Listening,IM,3,43-5052,3
43-5052.00,Critical Thinking,IM,3,43-5052,2.75
43-5052.00,Social Perceptiveness,IM,3,43-5052,2.75
43-5052.00,Speaking,IM,3,43-5052,2.75
43-5052.00,Time Management,IM,2.88,43-5052,2.38
43-5052.00,Coordination,IM,2.75,43-5052,2.62
43-5052.00,Judgment and Decision Making,IM,2.62,43-5052,2.12
43-5052.00,Monitoring,IM,2.62,43-5052,2.25
43-5052.00,Reading Comprehension,IM,2.62,43-5052,2.88
43-5052.00,Service Orientation,IM,2.62,43-5052,2.12
43-5053.00,Monitoring,IM,3.12,43-5053,2.75
43-5053.00,Coordination,IM,3,43-5053,2.88
43-5053.00,Critical Thinking,IM,3,43-5053,2.62
43-5053.00,Reading Comprehension,IM,3,43-5053,2.75
43-5053.00,Speaking,IM,3,43-5053,2.62
43-5053.00,Active Listening,IM,2.88,43-5053,2.75
43-5053.00,Judgment and Decision Making,IM,2.88,43-5053,2.12
43-5053.00,Operations Monitoring,IM,2.88,43-5053,2.62
43-5053.00,Time Management,IM,2.88,43-5053,2.5
43-5053.00,Operation and Control,IM,2.75,43-5053,2.38
43-5061.00,Reading Comprehension,IM,3.62,43-5061,3.75
43-5061.00,Speaking,IM,3.62,43-5061,3.12
43-5061.00,Active Listening,IM,3.5,43-5061,3.62
43-5061.00,Time Management,IM,3.5,43-5061,3.5
43-5061.00,Critical Thinking,IM,3.38,43-5061,3.62
43-5061.00,Complex Problem Solving,IM,3.12,43-5061,3.12
43-5061.00,Monitoring,IM,3.12,43-5061,3.5
43-5061.00,Writing,IM,3.12,43-5061,3
43-5061.00,Coordination,IM,3,43-5061,3
43-5061.00,Judgment and Decision Making,IM,2.88,43-5061,2.88
43-5071.00,Speaking,IM,3.25,43-5071,3
43-5071.00,Active Listening,IM,3.12,43-5071,3
43-5071.00,Reading Comprehension,IM,3.12,43-5071,3.12
43-5071.00,Critical Thinking,IM,3,43-5071,3
43-5071.00,Monitoring,IM,3,43-5071,3
43-5071.00,Time Management,IM,3,43-5071,2.38
43-5071.00,Complex Problem Solving,IM,2.88,43-5071,2.25
43-5071.00,Coordination,IM,2.88,43-5071,2.88
43-5071.00,Judgment and Decision Making,IM,2.88,43-5071,2.75
43-5071.00,Social Perceptiveness,IM,2.88,43-5071,2.5
43-5111.00,Critical Thinking,IM,3.38,43-5111,3
43-5111.00,Reading Comprehension,IM,3.25,43-5111,3
43-5111.00,Monitoring,IM,3.12,43-5111,3.12
43-5111.00,Speaking,IM,3.12,43-5111,3
43-5111.00,Active Listening,IM,3,43-5111,3
43-5111.00,Coordination,IM,3,43-5111,3
43-5111.00,Quality Control Analysis,IM,3,43-5111,2.75
43-5111.00,Service Orientation,IM,3,43-5111,3
43-5111.00,Social Perceptiveness,IM,3,43-5111,2.88
43-5111.00,Complex Problem Solving,IM,2.88,43-5111,2.75
43-6011.00,Active Listening,IM,4,43-6011,4
43-6011.00,Reading Comprehension,IM,4,43-6011,4
43-6011.00,Speaking,IM,3.88,43-6011,3.88
43-6011.00,Service Orientation,IM,3.75,43-6011,3.75
43-6011.00,Writing,IM,3.75,43-6011,3.75
43-6011.00,Coordination,IM,3.38,43-6011,3
43-6011.00,Critical Thinking,IM,3.25,43-6011,3.75
43-6011.00,Social Perceptiveness,IM,3.25,43-6011,3.12
43-6011.00,Time Management,IM,3.25,43-6011,3
43-6011.00,Active Learning,IM,3.12,43-6011,3.12
43-6012.00,Active Listening,IM,4,43-6012,4
43-6012.00,Reading Comprehension,IM,4,43-6012,4
43-6012.00,Writing,IM,3.88,43-6012,3.88
43-6012.00,Speaking,IM,3.75,43-6012,3.25
43-6012.00,Time Management,IM,3.25,43-6012,3
43-6012.00,Coordination,IM,3,43-6012,2.88
43-6012.00,Critical Thinking,IM,3,43-6012,3
43-6012.00,Monitoring,IM,3,43-6012,3
43-6012.00,Service Orientation,IM,3,43-6012,3
43-6012.00,Social Perceptiveness,IM,3,43-6012,3
43-6013.00,Speaking,IM,4,43-6013,3.62
43-6013.00,Active Listening,IM,3.88,43-6013,3.5
43-6013.00,Service Orientation,IM,3.62,43-6013,3.25
43-6013.00,Reading Comprehension,IM,3.5,43-6013,3.12
43-6013.00,Complex Problem Solving,IM,3.12,43-6013,2.75
43-6013.00,Coordination,IM,3.12,43-6013,2.75
43-6013.00,Critical Thinking,IM,3.12,43-6013,3
43-6013.00,Time Management,IM,3.12,43-6013,2.88
43-6013.00,Writing,IM,3.12,43-6013,3
43-6013.00,Monitoring,IM,3,43-6013,2.88
43-6014.00,Active Listening,IM,4,43-6014,3.75
43-6014.00,Speaking,IM,4,43-6014,3.62
43-6014.00,Reading Comprehension,IM,3.88,43-6014,3.88
43-6014.00,Writing,IM,3.75,43-6014,3.5
43-6014.00,Service Orientation,IM,3.5,43-6014,3.12
43-6014.00,Time Management,IM,3.5,43-6014,3
43-6014.00,Coordination,IM,3.12,43-6014,2.88
43-6014.00,Monitoring,IM,3.12,43-6014,3.25
43-6014.00,Critical Thinking,IM,3,43-6014,3.62
43-6014.00,Judgment and Decision Making,IM,3,43-6014,2.62
43-9021.00,Reading Comprehension,IM,3.62,43-9021,3.38
43-9021.00,Active Listening,IM,3.38,43-9021,3
43-9021.00,Monitoring,IM,3.25,43-9021,2.25
43-9021.00,Time Management,IM,3,43-9021,2.88
43-9021.00,Writing,IM,3,43-9021,3
43-9021.00,Complex Problem Solving,IM,2.88,43-9021,2.5
43-9021.00,Critical Thinking,IM,2.88,43-9021,2.88
43-9021.00,Speaking,IM,2.88,43-9021,3
43-9021.00,Active Learning,IM,2.75,43-9021,2.12
43-9021.00,Coordination,IM,2.75,43-9021,2.12
43-9022.00,Reading Comprehension,IM,3.5,43-9022,3.5
43-9022.00,Active Listening,IM,3.25,43-9022,3.12
43-9022.00,Writing,IM,3.25,43-9022,3.25
43-9022.00,Monitoring,IM,3,43-9022,2.38
43-9022.00,Speaking,IM,3,43-9022,2.88
43-9022.00,Time Management,IM,3,43-9022,2.88
43-9022.00,Service Orientation,IM,2.88,43-9022,2.5
43-9022.00,Critical Thinking,IM,2.75,43-9022,2.5
43-9022.00,Coordination,IM,2.62,43-9022,2.12
43-9022.00,Mathematics,IM,2.62,43-9022,2.5
43-9031.00,Critical Thinking,IM,3.75,43-9031,3.88
43-9031.00,Reading Comprehension,IM,3.75,43-9031,4
43-9031.00,Judgment and Decision Making,IM,3.62,43-9031,3
43-9031.00,Active Listening,IM,3.5,43-9031,3.75
43-9031.00,Speaking,IM,3.5,43-9031,3.62
43-9031.00,Complex Problem Solving,IM,3.12,43-9031,3.62
43-9031.00,Time Management,IM,3.12,43-9031,3.5
43-9031.00,Writing,IM,3.12,43-9031,3.62
43-9031.00,Active Learning,IM,3,43-9031,3
43-9031.00,Monitoring,IM,3,43-9031,3.5
43-9041.00,Reading Comprehension,IM,3.5,43-9041,3.5
43-9041.00,Time Management,IM,3.5,43-9041,3
43-9041.00,Speaking,IM,3.38,43-9041,3.25
43-9041.00,Active Listening,IM,3.25,43-9041,3.5
43-9041.00,Critical Thinking,IM,3.25,43-9041,3.38
43-9041.00,Coordination,IM,3.12,43-9041,2.75
43-9041.00,Service Orientation,IM,3.12,43-9041,3.25
43-9041.00,Social Perceptiveness,IM,3.12,43-9041,2.88
43-9041.00,Writing,IM,3.12,43-9041,3.12
43-9041.00,Complex Problem Solving,IM,3,43-9041,2.88
43-9051.00,Critical Thinking,IM,3,43-9051,2.88
43-9051.00,Monitoring,IM,3,43-9051,2.88
43-9051.00,Reading Comprehension,IM,3,43-9051,2.62
43-9051.00,Speaking,IM,3,43-9051,2.75
43-9051.00,Time Management,IM,3,43-9051,2.62
43-9051.00,Active Listening,IM,2.88,43-9051,2.75
43-9051.00,Coordination,IM,2.88,43-9051,2.88
43-9051.00,Judgment and Decision Making,IM,2.88,43-9051,2.62
43-9051.00,Operation and Control,IM,2.88,43-9051,2.88
43-9051.00,Operations Monitoring,IM,2.88,43-9051,2.5
43-9061.00,Active Listening,IM,3.75,43-9061,3.5
43-9061.00,Reading Comprehension,IM,3.75,43-9061,3.5
43-9061.00,Speaking,IM,3.62,43-9061,3
43-9061.00,Writing,IM,3.12,43-9061,3.12
43-9061.00,Coordination,IM,3,43-9061,3
43-9061.00,Critical Thinking,IM,3,43-9061,3
43-9061.00,Service Orientation,IM,3,43-9061,2.88
43-9061.00,Social Perceptiveness,IM,3,43-9061,3
43-9061.00,Time Management,IM,3,43-9061,2.75
43-9061.00,Monitoring,IM,2.88,43-9061,2.88
43-9071.00,Operation and Control,IM,3.25,43-9071,2.62
43-9071.00,Operations Monitoring,IM,3.12,43-9071,2.88
43-9071.00,Reading Comprehension,IM,3.12,43-9071,2.88
43-9071.00,Active Listening,IM,3,43-9071,2.88
43-9071.00,Critical Thinking,IM,3,43-9071,2.62
43-9071.00,Judgment and Decision Making,IM,3,43-9071,2.5
43-9071.00,Monitoring,IM,3,43-9071,3
43-9071.00,Speaking,IM,3,43-9071,3
43-9071.00,Time Management,IM,3,43-9071,2.62
43-9071.00,Complex Problem Solving,IM,2.88,43-9071,2.5
43-9081.00,Reading Comprehension,IM,4.25,43-9081,4.25
43-9081.00,Writing,IM,3.62,43-9081,4
43-9081.00,Speaking,IM,3.25,43-9081,3.12
43-9081.00,Active Listening,IM,3.12,43-9081,3.12
43-9081.00,Critical Thinking,IM,3,43-9081,3
43-9081.00,Monitoring,IM,2.88,43-9081,2.75
43-9081.00,Time Management,IM,2.75,43-9081,2.5
43-9081.00,Active Learning,IM,2.5,43-9081,2.38
43-9081.00,Judgment and Decision Making,IM,2.5,43-9081,2.25
43-9081.00,Complex Problem Solving,IM,2.38,43-9081,2.38
43-9111.00,Mathematics,IM,4.38,43-9111,4.88
43-9111.00,Critical Thinking,IM,3.75,43-9111,3.88
43-9111.00,Reading Comprehension,IM,3.75,43-9111,4
43-9111.00,Active Learning,IM,3.62,43-9111,3.75
43-9111.00,Complex Problem Solving,IM,3.62,43-9111,3.38
43-9111.00,Writing,IM,3.5,43-9111,3.75
43-9111.00,Active Listening,IM,3.38,43-9111,3.62
43-9111.00,Speaking,IM,3.38,43-9111,3.75
43-9111.00,Judgment and Decision Making,IM,3.25,43-9111,3
43-9111.00,Time Management,IM,3.25,43-9111,3
45-1011.00,Coordination,IM,3.75,45-1011,3.75
45-1011.00,Critical Thinking,IM,3.75,45-1011,3.75
45-1011.00,Monitoring,IM,3.62,45-1011,4
45-1011.00,Speaking,IM,3.62,45-1011,3.75
45-1011.00,Management of Personnel Resources,IM,3.5,45-1011,3.62
45-1011.00,Reading Comprehension,IM,3.5,45-1011,3.62
45-1011.00,Time Management,IM,3.5,45-1011,3.5
45-1011.00,Active Listening,IM,3.38,45-1011,3.5
45-1011.00,Instructing,IM,3.38,45-1011,3.38
45-1011.00,Operations Monitoring,IM,3.38,45-1011,3.12
45-2011.00,Quality Control Analysis,IM,4.12,45-2011,3.88
45-2011.00,Active Listening,IM,3.75,45-2011,3.62
45-2011.00,Monitoring,IM,3.75,45-2011,4.12
45-2011.00,Reading Comprehension,IM,3.75,45-2011,4
45-2011.00,Critical Thinking,IM,3.62,45-2011,4
45-2011.00,Speaking,IM,3.5,45-2011,3.88
45-2011.00,Active Learning,IM,3.25,45-2011,3.38
45-2011.00,Judgment and Decision Making,IM,3.25,45-2011,3.38
45-2011.00,Operations Monitoring,IM,3.25,45-2011,3.38
45-2011.00,Complex Problem Solving,IM,3.12,45-2011,3.25
45-2021.00,Critical Thinking,IM,3.25,45-2021,3.25
45-2021.00,Active Learning,IM,3,45-2021,2.75
45-2021.00,Active Listening,IM,3,45-2021,3
45-2021.00,Complex Problem Solving,IM,3,45-2021,2.88
45-2021.00,Judgment and Decision Making,IM,3,45-2021,3
45-2021.00,Monitoring,IM,3,45-2021,3
45-2021.00,Science,IM,3,45-2021,2.88
45-2021.00,Speaking,IM,3,45-2021,2.75
45-2021.00,Operations Monitoring,IM,2.88,45-2021,2.75
45-2021.00,Reading Comprehension,IM,2.88,45-2021,2.88
45-2041.00,Monitoring,IM,2.88,45-2041,2.12
45-2041.00,Active Listening,IM,2.75,45-2041,2.25
45-2041.00,Speaking,IM,2.75,45-2041,2.25
45-2041.00,Coordination,IM,2.5,45-2041,2.5
45-2041.00,Critical Thinking,IM,2.5,45-2041,2.25
45-2041.00,Judgment and Decision Making,IM,2.25,45-2041,1.88
45-2041.00,Reading Comprehension,IM,2.25,45-2041,1.62
45-2041.00,Time Management,IM,2.25,45-2041,1.88
45-2041.00,Writing,IM,2.25,45-2041,1.38
45-2041.00,Active Learning,IM,2.12,45-2041,1.5
45-2091.00,Operation and Control,IM,3.88,45-2091,3.75
45-2091.00,Operations Monitoring,IM,3.75,45-2091,3.62
45-2091.00,Troubleshooting,IM,3.12,45-2091,3
45-2091.00,Active Listening,IM,3,45-2091,2.88
45-2091.00,Equipment Maintenance,IM,3,45-2091,3
45-2091.00,Quality Control Analysis,IM,3,45-2091,2.75
45-2091.00,Repairing,IM,3,45-2091,3
45-2091.00,Critical Thinking,IM,2.88,45-2091,2.75
45-2091.00,Social Perceptiveness,IM,2.88,45-2091,2.12
45-2091.00,Coordination,IM,2.75,45-2091,2.5
45-2092.00,Operations Monitoring,IM,3,45-2092,2.62
