review_id,user_id,business_id,stars,useful,funny,cool,text,date
NoKEDN6N-Lc69lP0_FkJTw,sgRHB8evhQLtzdfkH7ltDA,yEh8qZoW34uoA9xKiXnCow,1,0,0,0,"Very rude service. We tried to order from the drive thru and left because the worker yelled at us. I don't usually give bad reviews, but i think people should know. I'm more than happy to elaborate. 3/8/2015",2015-03-09 04:55:20
7Ak9VYtKQxusK0Nw0rFJWw,Icl3Dz0cbG1qH3O094Q06A,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,OMG my very first Poke experience. It was DELISH. the fish was fresh and the entire meal was very light and flavorful. I cant wait to go back.,2018-04-06 20:56:01
rQKnbumIOddc3s6Bezm3VQ,DPsu8pV2zpCragU5iCKIvQ,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,"Visiting from idaho I asked around for good food with a relaxed atmosphere. Grace meat + 3 did not disappoint.  

From the nice employees who met us at the counter to the very clean eating area. I highly recommend and will be back if ever in the area.",2018-04-18 19:53:31
ofGy0Mb4sXEz93BOG4BYig,eI-65Z4V-cesZV7qiiH0Kg,6FvC6w810uf6O7Ocd6Wpog,2,0,0,0,"So it's not like they are cooking this up just for you; this is reheated food. Had the frittata with a side order of sausage. Tiny thin square of egg casserole with a couple of potatoes on the side. Frittata was barely warm, sausage was reheated to warm+ potatoes OK. With coffee, this was a very disappointing $16 breakfast.  All the disposable paper products are also a disappointment I don't care if you do recycle.",2016-08-29 16:04:02
w7_qRDVSEqb36s41a-vQCA,JLOCqebTyHUW3ZTMlzcf5w,0z45rM2paE-O-6w63GEi6g,1,0,0,0,"United Van Lines was hired to move our belongings from Iowa to Wisconsin. United packed our belongings as planned...and then subsequently moved the pick-up day numerous times. The original pick-up day was July 31 and our belongings were eventually picked up on August 18 (and delivered a few days after that), outside of our guaranteed delivery window. The delivery men that eventually arrived in Wisconsin were unprofessional and we had them leave everything in our garage as opposed to entering our house and putting the items in the appropriate rooms, like we normally would have done.",2018-08-29 23:24:11
9zpalO9DynUiqmR8A_moHQ,oY302SkuD4wqGGiRuPDwlQ,gEJ3a8-m6VB827e6GHromw,5,0,0,0,"Loved this place!  A twist on the traditional pizza place, they offer a huge variety of calzones.  I had the special which was a buffalo chicken calzone.  The spicy buffalo chicken was perfectly paired with a biting blue cheese which is a must.  I could have done without the carrots in it, but it didn't get in the way.  Good place to go with a crowd as tables are easily combined.  Quite a few options to choose from, so I'll be back.",2017-02-25 22:25:09
KqEbGElqQ8jqHqh68sOuwQ,81YlsyACIwHia_LcuCJL6A,1jycQvQw0w7VfAltVk07rg,5,0,0,0,"After I got rear-ended and needed a new bumper, Abra made the process as smooth as possible. There were complications with my insurance company, but Abra was fast and responsive and helped me get everything worked out. Thanks especially to Dennis who went the extra mile and even dropped off my car back at my house for me!",2017-10-20 13:36:12
kuJsUu-VbJBZ6m9G62kziA,HkeqXmnUCH2Xbv19KI-d5g,mA1v8uVY5IzQfOyVy7xbTw,5,0,0,0,"Amazing, quick, kind service. Portions are HUGE but inexpensive. Great place, lovely workers.",2017-06-01 16:29:10
MDQ_QToWWsFXuvbOuChlWg,evS0cCehNU_EiDiD3286Jw,H1ZTsd_d-wvunsT3ZmoBvg,1,0,0,0,"Food was less than average - if it wasn't so expensive and we had the time, we would've walked away. The Mediterranean couscous salad was a plate of greens w a small scoop of couscous plopped on top and an oil mixture (dressing) with so much lemon, that it was sour! The gyro was horrible, meat was almost frozen and pita was hard. Pasta was cold on top and by the last bite, underneath, there was some warmth. 

Beer was awesome, but for $9.50 ea, it should be. There's the one star. 

Skip it. Not worth it. Eat at your destination!",2017-11-25 20:08:55
16aBSQ6I_A1oJKEHNMaMCw,N9Ok1P2SXgLYnW1yLp6CFQ,gEJ3a8-m6VB827e6GHromw,5,0,0,0,"I had the ""Meat Me In St Louie"" and it was fantastic. Extremely generous size, both the calzone and the namesake sauce on the side. High quality ingredients.

You order at a counter, choose your own table, food is brought to you. Serve-yourself fountain drinks by Excel.",2017-09-15 00:03:50
sOBgM3zTraluHgNwZsW6vg,amq9RgubtZJK3ASuPCkUrw,0CeDwvLyRVgr-fq-DHk1sQ,5,0,0,0,Who doesn't love lions choice? Great sandwiches. Delicious fries. We are regulars here! And have never been disappointed.,2015-04-19 15:18:27
Na7f6Pp9FpsMQauKG8pqJQ,rU_Moixcm_faP2tLk9EoyA,6FvC6w810uf6O7Ocd6Wpog,4,1,0,0,"Tight space, but the food was great, and the staff was very quick and pleasant!",2016-10-20 14:19:53
zf98AkpkoqZSNPkIUMCy1Q,V84nHVLzQ1_rza2KI_1njA,9qxMhGWjGsuPUoQB3Y74Wg,1,0,0,0,"This location has to be understaffed. I'm not sure I have ever encountered a fast food place with a more consistently slow drive-thru. It is bad enough that I flat out will not go to this location anymore. To top things off, there are usually homeless people bugging you in line or at the entrance/exit.",2018-08-29 22:19:16
PJV-9kjypwFYIWeS6p4pSw,5ehVaR5icjpWubyaQWQ77A,-yu4koRugjxrnsey25oIuw,5,1,0,0,Exceptional food and hospitality! Comfortable atmosphere. Enjoyed it and will return.,2015-12-31 22:44:57
3vYvAS8XHq8L3EJ32-feGg,uTRkGCbgFqmzXe67FPjxcg,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,The five star review is because of the excellent service and hospitality here. The options are varied and the people that work here are always ready to explain menu items despite lunch time rush !,2017-12-20 04:47:24
OSAxZv2jUjAyr2iXkaaUzw,a3RM-zFyB0YnGydpP82zmg,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,"Their ingredients and sauces were delicious! A clean and cute establishment. They also have boba tea here but the teas only come in green, black, taro, and I think watermelon? 
While the poke bowl was worth every dollar, I thought $5 for a bubble tea was a little much. Some of my boba pearls were hard, and it was just an average sized cup. But if you're going for poke this is the place to go!",2018-02-07 02:22:03
BfR_y3KBHErAwIrYeeKQbw,fHgtjQvOgO04LqiZftTXjg,JgTSG4rIDf20Kgp6U_asng,4,0,0,0,"While wife and I go to Pi for our gourmet pizza needs, Black Thorn is our place of choice whenever we want comfort food.  If you're not used to college bars the decor will probably be a shock.  I wouldn't bring my kids to this place.  But you can't beat this place your looking for a cold beer and hot mozzarella to fill your stomach.  The chicago style takes almost 40 minutes to cook but if you love biting into a double layer of crust jammed full of gooey, warm cheese mixed with a few errant toppings, the wait is worth it.  As others have mentioned, the sauce is on the spicy side which gives the pizza a nice little kick.  If your a non-meat eater the topping selection leaves a bit to be desired, don't expect anything more exotic then olives and artichoke hearts if they have them in stock.  But in the end, even if the pizza is simple, in it's execution lies a comfort that leaves you wanting more.",2011-04-04 00:01:47
HmcI8fA2_4e5B0nc8dHaBA,Rqfbh-m2qqe8SPgI334i1g,Z2ltNYVxmLaLGNVB7yFWQA,5,1,1,1,"Fast and easy pickup from the airport and off the lot within just a few minutes.  Was surprised at how good of a selection the Emerald Aisle had (especially given that I had arrived after 10:30pm).  Had a Black Ford Edge and absolutely no complaints whatsoever.  Next time I come back to STL, I'd rent from them without hesitation.",2017-03-29 16:32:11
PQBu_PaZFo1G6bx6qQ9YiQ,hudi6GQhCpjujfl7HMQKOg,0z45rM2paE-O-6w63GEi6g,3,3,0,1,"I'm writing this review after close to 3 years. My Organization booked through United Van Line when I was moving to Michigan to CT in 2012. Currently I'm moving from CT to AZ and while doing research almost every shipping company has negative reviews which I think is unfair if you don't give them credit when they executed the order as per your expectations. As I was packing my stuff I found the bill and thought I can share my experience.

Pickup: I told them they have to either come before 9 or after 5 but this guy calls me up at 11 when I was at work. Thank god it wasn't a busy day for me. I took one of mycolleague and went to my place. It was a towing truck. He told me that they would be collecting the cars for dispatch and dispatch from central location. I would have asked him to come to my work had I known that it was a pickup truck.

Drop off: It took  5 days before to reach CT. Since my company booked rental car for 2 weeks, I didn't care about the time frame. The driver called me the previous day and gave me a 2hr window. On staurday morning, he drove to an empty parking lot which is a block away from my hotel. It was a closed container. The driver was very polite.

Oh! Btw they charged 1000 plus. I would have been concerned about the price tag if I was the one who had to pay.

But overall the experience was okay. I would recommend them.",2015-01-09 23:49:02
lQU5kHCOalhMunSZwbEUdw,kVWo8OvP0XQyF-B-D3888g,JgTSG4rIDf20Kgp6U_asng,2,1,0,0,"Decided to try this place last Friday after reading reviews and hearing from others how great the pizza is. We ordered ahead and then ended up going there to play darts while waiting for our pizza to finish cooking. Smelled amazing when I walked in so I figured everyone was right. We ordered a pepperoni & jalapeno deep dish & a little over an hour later if was ready (time frame was exactly what we expected, so that was fine). Took my first bite and was immediatley underwhelmed. They put a lot of spices right on the top, I don't like that, I prefer them mixed in my sauces.  Speaking of sauce, theirs was way too sweet for my taste, and I don't mind a sweeter sauce. What I did like about it was the pepperoni and the dough. I also loved how they stuffed the cheese right into the crust, that was delicious! Not good enough to get me to come back though, there are plenty of other delicious pizza places in the area instead!",2015-08-24 14:53:55
FL2cdOSv6ahPU5kysgnlXw,d4vqfqDzNFvYppXMPjJrow,Z2ltNYVxmLaLGNVB7yFWQA,4,0,0,0,"Typical National Car Rental location - I had plenty of cars to pick from and picked one of my favorites. Fully gassed up, clean and ready to go - something that doesn't always happen!

The attendants were pretty fast and very friendly - acted like they cared I was a customer.

Not a far ride to the car rental and easy to bring your car back - though the signage could be better.",2014-03-07 15:55:33
0lwTsGhtj2_0R6mI4i-kCQ,_ikJ3sJcIDYtrCj1md01Hw,FMuJ_VDsJU_wjGi0V9J_Bw,4,0,0,0,"Excellent Indian buffet. Not always 100% consistent so they get a 4 instead of 5 star but usually wonderful food. Today we had a cabbage dish, several other  vegetarian, dishes such  as spinach with paneer cheese, vegetable korma, chana masala, curried eggs and dal. Other dishes were lamb biriyani, goat, butter chicken and tandoori chicken. There was naan, papdam, rice, potato pakora and a lovely carrot dessert. All this with several sauces and condiments. The quality is very good. My only disappointment is they used to serve Chai with the buffet. I miss it as it was a wonderful accompaniment. I also like that they mix it up and don't always serve the same stuff. For all you spice lovers this is the place. Not too much not too little.",2017-08-24 21:03:53
hciD928d9_YWIMmGdoHzzw,GoLzTo9PW7GE9qQlDoOMSg,Gw_PUqVT9e4AiC_kj9BJJw,4,0,0,0,"I love the dumplings here!! And coming from the Bay Area California, that's high praise. Before I ate here, I generally thought Saint Louis lacked in the dim sung department. However, that's no longer the case with soup dumplings. 

The dumplings here are delicious! Granted, I only had the pork variety, so my review is limited. Nonetheless, I stand by my assertion that the soup dumplings compare to some of the best in America. With each bite, the broth comes rushing in a burst of flavor. Just writing about it makes me hungry!

What makes his review 4 stars is that STL Dumplings isn't complete. They serve their dumplings on styrophaom plates  and the venue is noisy, since it is under construction. However, that will hopefully soon improve and I look forward on giving them the 5 stars their food deserves.",2017-10-07 06:32:42
